# id,name,mesonet,lat,lon,elevation,agl,cit,state,country,active
UIUC,Urbana, IL,gpsmet,40.099998474121094,-88.22000122070312,264.3999938964844,-9999.0,null,null,null,true
TMETH,Methow                           WA US WA DOT,utmesnet,48.08000183105469,-120.01000213623047,313.8999938964844,-9999.0,null,null,null,true
MCRU1,MONTE CRISTO                     UT US SNOTEL,utmesnet,41.470001220703125,-111.5,2731.0,-9999.0,null,null,null,true
BDVA2,BROADVIEW,RAWS,60.48305892944336,-149.76666259765625,190.5,-9999.0,null,null,null,true
PTRH1,PTA RANGE 17,RAWS,19.745559692382812,-155.62583923339844,1734.300048828125,-9999.0,null,null,null,true
TLST2,Tulia 2NE,WT-Meso,34.542938232421875,-101.7405014038086,1060.0999755859375,-9999.0,null,null,null,true
CSKC1,COOSKIE MOUNTAIN (BLM)           CA US CNRFC,utmesnet,40.26667022705078,-124.25,898.9000244140625,-9999.0,null,null,null,true
IMWN2,IMMIGRATION WASH,RAWS,37.91999816894531,-114.16665649414062,1898.9000244140625,-9999.0,null,null,null,true
SOAC1,SODA CREEK,RAWS,39.424720764160156,-122.97693634033203,525.7999877929688,-9999.0,null,null,null,true
MITC2,MITCHELL CANYON,RAWS,39.6019401550293,-107.35832977294922,2852.89990234375,-9999.0,null,null,null,true
MITC1,MITCHELL MEADOW                  CA US CNRFC,utmesnet,36.73332977294922,-118.71666717529297,2956.89990234375,-9999.0,null,null,null,true
TAST2,Tahoka 3NE,WT-Meso,33.20746994018555,-101.78019714355469,946.0999755859375,-9999.0,null,null,null,true
TRUC1,TRUCKEE #2                       CA US SNOTEL,utmesnet,39.29999923706055,-120.19999694824219,1951.0,-9999.0,null,null,null,true
NKTA2,Nikiski,nosports,60.68299865722656,-151.3979949951172,0.0,-9999.0,null,null,null,true
DNFI1,DENT,RAWS,46.62166976928711,-116.21806335449219,518.2000122070312,-9999.0,null,null,null,true
EDTF1,EDDY TOWER,RAWS,30.548059463500977,-82.34805297851562,39.900001525878906,-9999.0,null,null,null,true
BUFN6,Buffalo, NY,nosports,42.87699890136719,-78.88999938964844,178.3000030517578,-9999.0,null,null,null,true
LARU1,LARB HOLLOW,RAWS,38.133338928222656,-111.31722259521484,2575.60009765625,-9999.0,null,null,null,true
RSBU1,ROSEBUD,RAWS,41.609439849853516,-113.5905532836914,1520.0,-9999.0,null,null,null,true
BUFN2,BUFFALO CREEK,RAWS,40.581668853759766,-119.79000091552734,851.5999755859375,-9999.0,null,null,null,true
FADT2,MCFADDEN,RAWS,29.706939697265625,-94.1208267211914,1.5,-9999.0,null,null,null,true
SMLI4,West Bend - Mallard                    KCCI-TV,snet,42.934879302978516,-94.68212127685547,387.1000061035156,-9999.0,null,null,null,true
BKIN7,BACK ISLAND,RAWS,34.532779693603516,-77.7216567993164,6.099999904632568,-9999.0,null,null,null,true
C0498,CW0498 Powder Springs             GA US,APRSWXNET,33.885169982910156,-84.6729965209961,300.0,-9999.0,null,null,null,true
MKZO3,MCKENZIE                         OR US SNOTEL,utmesnet,44.20000076293945,-121.87000274658203,1463.0,-9999.0,null,null,null,true
C0499,CW0499 Grand Rapids               MN US,APRSWXNET,47.236000061035156,-93.54499816894531,393.20001220703125,-9999.0,null,null,null,true
C0496,CW0496 Raleigh                    NC US,APRSWXNET,35.96849822998047,-78.6884994506836,112.0,-9999.0,null,null,null,true
SLIDE,SLIDE MOUNTAIN                   NV US DRI,utmesnet,39.307220458984375,-119.8838882446289,2941.300048828125,-9999.0,null,null,null,true
C0493,CW0493 Gresham                    OR US,APRSWXNET,45.49633026123047,-122.427001953125,96.0,-9999.0,null,null,null,true
ONFG1,OCONEE #1,RAWS,33.20806121826172,-83.71333312988281,145.10000610351562,-9999.0,null,null,null,true
JCTN2,CARSON CITY                      NV US NV DOT,utmesnet,39.119361877441406,-119.77488708496094,1449.5999755859375,-9999.0,null,null,null,true
ADKA2,Adak Island, AK,NOS-NWLON,51.862998962402344,-176.6320037841797,0.0,-9999.0,null,null,null,true
KPTN6,Kings Point, NY,nosports,40.810001373291016,-73.76499938964844,0.0,-9999.0,null,null,null,true
TR400,MOUNTAIN LION,RAWS,39.825279235839844,-109.97944641113281,1671.199951171875,-9999.0,null,null,null,true
UDWC1,UNDERWOOD,RAWS,40.7216682434082,-123.49527740478516,792.5,-9999.0,null,null,null,true
RTFC1,FORT ORD #1,RAWS,36.62889099121094,-121.75723266601562,176.1999969482422,-9999.0,null,null,null,true
BLD,BLUE DOME                        ID US ARL FRD,utmesnet,44.08000183105469,-112.83999633789062,1740.0999755859375,-9999.0,null,null,null,true
C0465,CW0465 Sherman                    CT US,APRSWXNET,41.57500076293945,-73.47450256347656,203.0,-9999.0,null,null,null,true
BLK,BLACKFOOT NEW                    ID US ARL FRD,utmesnet,43.18986511230469,-112.33329772949219,1377.699951171875,-9999.0,null,null,null,true
C1795,CW1795 Powell                     WY US,APRSWXNET,44.7599983215332,-108.77867126464844,1330.0,-9999.0,null,null,null,true
C0464,CW0464 Tehachapi                  CA US,APRSWXNET,35.1505012512207,-118.51667022705078,1280.0,-9999.0,null,null,null,true
C1793,CW1793 Castle Rock                CO US,APRSWXNET,39.39466857910156,-104.80549621582031,1981.199951171875,-9999.0,null,null,null,true
C1792,CW1792 Saratoga                   CA US,APRSWXNET,37.27450180053711,-122.02217102050781,114.30000305175781,-9999.0,null,null,null,true
SND,SUNDANCE - ARROWHEAD             UT US AVALANCHE,utmesnet,40.368499755859375,-111.59339904785156,2514.89990234375,-9999.0,null,null,null,true
PMNA2,POORMAN,RAWS,64.1050033569336,-155.5580596923828,285.0,-9999.0,null,null,null,true
C0467,CW0467 Duxbury                    MA US,APRSWXNET,42.04814910888672,-70.69035339355469,20.0,-9999.0,null,null,null,true
C1799,CW1799 Colorado Springs           CO US,APRSWXNET,38.92583084106445,-104.76866912841797,2026.9000244140625,-9999.0,null,null,null,true
C1798,CW1798 Logan Village                 AU,APRSWXNET,-27.760000228881836,153.14300537109375,17.0,-9999.0,null,null,null,true
SNI,SNOWBASIN-MID. BOWL              UT US SNOWNET,utmesnet,41.199501037597656,-111.85900115966797,2256.10009765625,-9999.0,null,null,null,true
NCLO3,NEW CRESCENT LAKE                OR US SNOTEL,utmesnet,43.47999954223633,-121.97000122070312,1463.0,-9999.0,null,null,null,true
SNM,SUNDANCE - MID MNT               UT US AVALANCHE,utmesnet,40.3739013671875,-111.59400177001953,2286.89990234375,-9999.0,null,null,null,true
MDDW4,MIDDLE POWDER                    WY US SNOTEL,utmesnet,43.630001068115234,-107.18000030517578,2364.89990234375,-9999.0,null,null,null,true
SNV,DV - DALY WEST                   UT US SNOWNET,utmesnet,40.61520004272461,-111.51100158691406,2499.10009765625,-9999.0,null,null,null,true
NP120,Oakland,nosports,37.77199935913086,-122.2979965209961,0.0,-9999.0,null,null,null,true
SNZ,BOUNTIFUL/F G  HOUSE             UT US SNOWNET,utmesnet,40.87540054321289,-111.87159729003906,1450.9000244140625,-9999.0,null,null,null,true
C0476,CW0476 De Graff                   OH US,APRSWXNET,40.326171875,-83.9000015258789,305.0,-9999.0,null,null,null,true
NP115,North Jetty,nosports,29.357999801635742,-94.7249984741211,0.0,-9999.0,null,null,null,true
C0472,CW0472 Wheaton                    IL US,APRSWXNET,41.87866973876953,-88.09200286865234,230.0,-9999.0,null,null,null,true
LAAW3,LAONA,RAWS,45.55556106567383,-88.68000030517578,481.6000061035156,-9999.0,null,null,null,true
QADW4,QUADRANT,RAWS,44.9275016784668,-110.99138641357422,2415.5,-9999.0,null,null,null,true
MCRW4,MILL CREEK,RAWS,44.45555114746094,-107.44917297363281,2712.10009765625,-9999.0,null,null,null,true
NP118,Little Rapids, MI,nosports,46.48500061035156,-84.30000305175781,185.0,-9999.0,null,null,null,true
C0479,CW0479 E. Brunswick               NJ US,APRSWXNET,40.43767166137695,-74.38999938964844,41.0,-9999.0,null,null,null,true
POTI1,POTLATCH,RAWS,46.98305892944336,-116.98306274414062,762.0,-9999.0,null,null,null,true
MLLO3,MILLER,RAWS,46.022499084472656,-123.27166748046875,314.20001220703125,-9999.0,null,null,null,true
H300A,Hanford 300 Area                 WA US HMMN,utmesnet,46.36399841308594,-119.28600311279297,118.9000015258789,-9999.0,null,null,null,true
OMTC1,OAK MOUNTAIN,RAWS,41.00638961791992,-121.98306274414062,813.7999877929688,-9999.0,null,null,null,true
MBHP,BIG HOLE PASS                    MT US MT DOT,utmesnet,45.31544876098633,-113.30973815917969,2255.5,-9999.0,null,null,null,true
NP110,S. Craney Island,nosports,36.88199996948242,-76.33999633789062,0.0,-9999.0,null,null,null,true
NP111,Cape Henry,nosports,36.93000030517578,-76.00700378417969,0.0,-9999.0,null,null,null,true
C0443,CW0443 Sacramento                 CA US,APRSWXNET,38.60483169555664,-121.40733337402344,10.0,-9999.0,null,null,null,true
C1775,CW1775 Lake Ozark                 MO US,APRSWXNET,38.21833038330078,-92.71282958984375,210.0,-9999.0,null,null,null,true
C0444,CW0444 Marlborough                CT US,APRSWXNET,41.63383102416992,-72.43917083740234,145.0,-9999.0,null,null,null,true
C1773,CW1773 Lisbon                     NH US,APRSWXNET,44.21200180053711,-71.91632843017578,184.39999389648438,-9999.0,null,null,null,true
C1772,CW1772 Yucaipa                    CA US,APRSWXNET,34.015830993652344,-117.02616882324219,826.0,-9999.0,null,null,null,true
GPKM8,GATES PARK,RAWS,47.7894401550293,-112.93916320800781,1615.4000244140625,-9999.0,null,null,null,true
HKFW1,HUCKLEBERRY RIDGE,RAWS,46.50027847290039,-123.40055847167969,739.0999755859375,-9999.0,null,null,null,true
C1778,CW1778 Ft.Collins                 CO US,APRSWXNET,40.563331604003906,-105.05783081054688,1555.0,-9999.0,null,null,null,true
C0445,CW0445 N. Ft. Myers               FL US,APRSWXNET,26.72783088684082,-81.89199829101562,8.0,-9999.0,null,null,null,true
C1777,CW1777 Dania Beach                FL US,APRSWXNET,26.059669494628906,-80.1866683959961,2.0,-9999.0,null,null,null,true
PKTN,Pikton, OH,gpsmet,39.04999923706055,-83.0199966430664,176.57000732421875,-9999.0,null,null,null,true
TXAR,Arlington, TX,gpsmet,32.7599983215332,-97.05999755859375,169.9600067138672,-9999.0,null,null,null,true
VIOC1,MANZANITA LAKE,RAWS,40.53971862792969,-121.58027648925781,1725.199951171875,-9999.0,null,null,null,true
TXAM,Amarillo, TX,gpsmet,35.150001525878906,-101.87999725341797,1124.030029296875,-9999.0,null,null,null,true
LRCM8,LITTLE ROCK CREEK,RAWS,46.03778076171875,-114.26249694824219,1678.5,-9999.0,null,null,null,true
TXAU,Austin, TX,gpsmet,30.309999465942383,-97.76000213623047,218.4199981689453,-9999.0,null,null,null,true
C0454,CW0454 Millersville               MD US,APRSWXNET,39.08517074584961,-76.61766815185547,23.0,-9999.0,null,null,null,true
C0453,CW0453 Gretna                     NE US,APRSWXNET,41.159671783447266,-96.1916732788086,382.0,-9999.0,null,null,null,true
C0451,CW0451 Taunton                    MA US,APRSWXNET,41.900001525878906,-71.13382720947266,5.0,-9999.0,null,null,null,true
C1780,CW1780 Wytheville                 VA US,APRSWXNET,36.92250061035156,-81.1728286743164,817.0,-9999.0,null,null,null,true
C0458,CW0458 Rancho Cordova             CA US,APRSWXNET,38.58700180053711,-121.31616973876953,23.0,-9999.0,null,null,null,true
BCRU1,BRYSON CANYON,RAWS,39.27888870239258,-109.22083282470703,1621.5,-9999.0,null,null,null,true
C1789,CW1789 Loma Rica                  CA US,APRSWXNET,39.288330078125,-121.33616638183594,399.0,-9999.0,null,null,null,true
C0456,CW0456 Brandon                    MS US,APRSWXNET,32.359500885009766,-89.97132873535156,96.56999969482422,-9999.0,null,null,null,true
BSMK,Bismark, ND,gpsmet,46.81999969482422,-100.81999969482422,572.6400146484375,-9999.0,null,null,null,true
WWRC1,WWOLF,RAWS,37.850830078125,-119.6500015258789,2438.39990234375,-9999.0,null,null,null,true
TRUN5,TRUCHAS,RAWS,36.05889129638672,-105.76917266845703,2542.0,-9999.0,null,null,null,true
OKNC1,OAK KNOLL,RAWS,41.83832931518555,-122.84889221191406,591.2999877929688,-9999.0,null,null,null,true
NP167,Ship John Shoal, NJ,nosports,39.30500030517578,-75.375,0.0,-9999.0,null,null,null,true
C1753,CW1753 Portland                   OR US,APRSWXNET,45.50749969482422,-122.73117065429688,240.0,-9999.0,null,null,null,true
NP168,York River E. Rear Rang, VA,nosports,37.25,-76.33300018310547,0.0,-9999.0,null,null,null,true
C0420,CW0420 Beaverton                  OR US,APRSWXNET,45.52000045776367,-122.88300323486328,58.0,-9999.0,null,null,null,true
C1750,CW1750 Brighton                      UK,APRSWXNET,50.88467025756836,-0.21283000707626343,203.0,-9999.0,null,null,null,true
TXCC,Corpus Christi, TX,gpsmet,27.739999771118164,-97.44000244140625,15.920000076293945,-9999.0,null,null,null,true
RMAM6,MARION,RAWS,31.211389541625977,-89.92223358154297,115.80000305175781,-9999.0,null,null,null,true
VWGI1,VAN WYCK                         ID US SNOTEL,utmesnet,44.369998931884766,-116.33000183105469,1499.9000244140625,-9999.0,null,null,null,true
C1758,CW1758 Lake City                  FL US,APRSWXNET,30.183330535888672,-82.63433074951172,57.29999923706055,-9999.0,null,null,null,true
C0425,CW0425 Saratoga                   CA US,APRSWXNET,37.25416946411133,-121.99949645996094,125.0,-9999.0,null,null,null,true
C1756,CW1756 Maysville                  WV US,APRSWXNET,39.132999420166016,-79.14910125732422,440.3999938964844,-9999.0,null,null,null,true
POTC1,POTRERO,RAWS,32.605831146240234,-116.60806274414062,716.2999877929688,-9999.0,null,null,null,true
NP160,Badger Ave. Br.,nosports,33.76599884033203,-118.23999786376953,0.0,-9999.0,null,null,null,true
BTTC1,BUTTERCUP,RAWS,32.73944091796875,-114.8838882446289,66.0999984741211,-9999.0,null,null,null,true
NP161,Berth 161,nosports,33.763999938964844,-118.26499938964844,0.0,-9999.0,null,null,null,true
NP162,Angels Gate,nosports,33.715999603271484,-118.24600219726562,0.0,-9999.0,null,null,null,true
NP163,Pier S,nosports,33.768001556396484,-118.22599792480469,0.0,-9999.0,null,null,null,true
NP164,Port of Tampa,nosports,27.915000915527344,-82.4229965209961,0.0,-9999.0,null,null,null,true
NP165,Ccut, FL,nosports,27.663000106811523,-82.61799621582031,0.0,-9999.0,null,null,null,true
NP166,Burlington, Delaware Rv NJ,nosports,40.08000183105469,-74.87300109863281,0.0,-9999.0,null,null,null,true
NP157,Pier F,nosports,33.74599838256836,-118.21499633789062,0.0,-9999.0,null,null,null,true
C0433,CW0433 Montgomery Village         MD US,APRSWXNET,39.1628303527832,-77.20033264160156,106.0,-9999.0,null,null,null,true
C1763,CW1763 Elbert                     CO US,APRSWXNET,39.116329193115234,-104.54850006103516,2189.0,-9999.0,null,null,null,true
NP158,Pier J,nosports,33.733001708984375,-118.18599700927734,0.0,-9999.0,null,null,null,true
C1762,CW1762 Scotia                     NY US,APRSWXNET,42.847999572753906,-73.96717071533203,84.69999694824219,-9999.0,null,null,null,true
NP159,Pier 400,nosports,33.73500061035156,-118.24099731445312,0.0,-9999.0,null,null,null,true
WRSS2,WHITE RIVER,RAWS,43.511390686035156,-102.49667358398438,795.5,-9999.0,null,null,null,true
TXBM,Beaumont, TX,gpsmet,30.15999984741211,-94.18000030517578,15.579999923706055,-9999.0,null,null,null,true
C1768,CW1768 Acton                      ME US,APRSWXNET,43.564170837402344,-70.94082641601562,177.0,-9999.0,null,null,null,true
C1767,CW1767 Salisbury                  MD US,APRSWXNET,38.37220001220703,-75.66329956054688,11.0,-9999.0,null,null,null,true
C1766,CW1766 Santa Rosa                 CA US,APRSWXNET,38.5341682434082,-122.68283081054688,231.60000610351562,-9999.0,null,null,null,true
C1765,CW1765 Ottawa                     ON CA,APRSWXNET,45.29999923706055,-75.8499984741211,114.0,-9999.0,null,null,null,true
KKEA2,KAKE,RAWS,56.9738883972168,-133.65972900390625,121.9000015258789,-9999.0,null,null,null,true
MFKC2,MIDDLE FORK CAMP                 CO US SNOTEL,utmesnet,39.779998779296875,-106.0199966430664,2742.89990234375,-9999.0,null,null,null,true
C1731,CW1731 Lenexa                     KS US,APRSWXNET,38.966670989990234,-94.75,299.0,-9999.0,null,null,null,true
C1730,CW1730 Chandler                   AZ US,APRSWXNET,33.239498138427734,-111.87349700927734,400.0,-9999.0,null,null,null,true
MDEC1,MIDDLE PEAK,RAWS,37.93056106567383,-122.5905532836914,759.0,-9999.0,null,null,null,true
PPFO3,POINT PROM II,RAWS,45.35443878173828,-117.70417022705078,2013.800048828125,-9999.0,null,null,null,true
C1738,CW1738 Munich                        DE,APRSWXNET,48.10633087158203,11.708330154418945,543.0,-9999.0,null,null,null,true
C0405,CW0405 Salisbury                  MA US,APRSWXNET,42.863670349121094,-70.9001693725586,5.0,-9999.0,null,null,null,true
C1735,CW1735 Succasunna                 NJ US,APRSWXNET,40.86750030517578,-74.62999725341797,219.0,-9999.0,null,null,null,true
TXEL,El Paso, TX,gpsmet,31.690000534057617,-106.2699966430664,1146.2900390625,-9999.0,null,null,null,true
C1734,CW1734 Newport                       UK,APRSWXNET,50.72032928466797,-1.2703299522399902,15.0,-9999.0,null,null,null,true
STM,Storm Peak                             CAIC,internet,40.45000076293945,-106.7300033569336,3200.0,-9999.0,null,null,null,true
C1733,CW1733 S. Miami                   FL US,APRSWXNET,25.70417022705078,-80.32866668701172,4.900000095367432,-9999.0,null,null,null,true
C1732,CW1732 Woonsocket Oak Grove       RI US,APRSWXNET,41.98332977294922,-71.47966766357422,78.5999984741211,-9999.0,null,null,null,true
BSB,BIG SOUTHERN BUTTE               ID US ARL FRD,utmesnet,43.290000915527344,-113.18000030517578,1565.199951171875,-9999.0,null,null,null,true
TR476,ATTWATER NWR,RAWS,29.661670684814453,-96.25945281982422,12.5,-9999.0,null,null,null,true
TR471,SCOTTS BLUFF,RAWS,41.82917022705078,-103.70805358886719,1287.5,-9999.0,null,null,null,true
TR474,ANAHUAC PORTABLE,RAWS,29.669170379638672,-94.43805694580078,1.5,-9999.0,null,null,null,true
MBOW,BOWMANS CORNER MT-200            MT US MT DOT,utmesnet,47.29999923706055,-112.12999725341797,1310.9000244140625,-9999.0,null,null,null,true
MBOU,BOULDER HILL I-15                MT US MT DOT,utmesnet,46.31999969482422,-112.12000274658203,1905.0,-9999.0,null,null,null,true
SLIM2,Solomons Island, MD,nosports,38.31700134277344,-76.4520034790039,0.0,-9999.0,null,null,null,true
MSOO,SIOUX PASS MT-16                 MT US MT DOT,utmesnet,47.93000030517578,-104.3499984741211,755.9000244140625,-9999.0,null,null,null,true
SUG,SUGAR CITY                       ID US ARL FRD,utmesnet,43.900001525878906,-111.73999786376953,1469.0999755859375,-9999.0,null,null,null,true
MSOL,Missoula, MT,gpsmet,46.93000030517578,-114.11000061035156,974.9400024414062,-9999.0,null,null,null,true
TFAUN,Fauntleroy                       WA US WA DOT,utmesnet,47.529998779296875,-122.38999938964844,0.0,-9999.0,null,null,null,true
BUFC1,BULL FLAT,RAWS,40.480560302734375,-120.1138916015625,1339.5999755859375,-9999.0,null,null,null,true
C1749,CW1749 Stamford                   TX US,APRSWXNET,33.015830993652344,-99.8791732788086,468.0,-9999.0,null,null,null,true
SUM,SUM                              ID US ARL FRD,utmesnet,43.39630126953125,-113.02179718017578,2309.199951171875,-9999.0,null,null,null,true
BUFC2,BUFFALO PARK                     CO US SNOTEL,utmesnet,40.220001220703125,-106.58000183105469,2816.10009765625,-9999.0,null,null,null,true
C0415,CW0415 Savage                     MD US,APRSWXNET,39.154170989990234,-76.8280029296875,96.0,-9999.0,null,null,null,true
C1745,CW1745 Burkburnett                TX US,APRSWXNET,34.09783172607422,-98.57333374023438,301.3999938964844,-9999.0,null,null,null,true
KPTV2,Kiptopeke, VA,nosports,37.16699981689453,-75.98799896240234,0.0,-9999.0,null,null,null,true
C1744,CW1744 Simpsonville               SC US,APRSWXNET,34.70016860961914,-82.3001708984375,195.10000610351562,-9999.0,null,null,null,true
TR486,RO PORTABLE #3,RAWS,33.560829162597656,-108.63054656982422,1135.4000244140625,-9999.0,null,null,null,true
TR489,COCONINO MICRO #4,RAWS,35.15277862548828,-111.6580581665039,2115.300048828125,-9999.0,null,null,null,true
SVFI1,POWELL,RAWS,46.511940002441406,-114.68805694580078,1039.0999755859375,-9999.0,null,null,null,true
MC01,Grand Junction, CO,ddmet,39.09000015258789,-108.52999877929688,1454.1400146484375,-9999.0,null,null,null,true
BTF,POWER BURST FACILITY             ID US ARL FRD,utmesnet,43.560001373291016,-112.91000366210938,1476.0999755859375,-9999.0,null,null,null,true
